temp_env,humidity,lux,wind_speed,pump_status,target_t_cell
86688.0,5000.0,0,34.85,2.05,86688.0
34.85,60.0,86688.0,2.05,0,56.522000000000006
34.86,60.0,84823.0,2.05,0,56.065749999999994
84823.0,5000.0,0,34.86,2.05,84823.0
34.86,60.0,84823.0,2.05,0,56.065749999999994
34.88,60.0,85441.0,2.05,0,56.24025
85441.0,5000.0,0,34.88,2.05,85441.0
34.88,60.0,85441.0,2.05,0,56.24025
34.89,60.0,82889.0,2.05,0,55.61225
82889.0,5000.0,0,34.89,2.05,82889.0
34.89,60.0,82889.0,2.05,0,55.61225
34.9,60.0,83355.0,2.05,0,55.738749999999996
83355.0,5000.0,0,34.9,2.05,83355.0
34.9,60.0,83355.0,2.05,0,55.738749999999996
34.92,60.0,82298.0,2.05,0,55.4945
82298.0,5000.0,0,34.92,2.05,82298.0
34.92,60.0,82298.0,2.05,0,55.4945
34.93,60.0,81610.0,2.05,0,55.332499999999996
81610.0,5000.0,0,34.93,2.05,81610.0
34.93,60.0,81610.0,2.05,0,55.332499999999996
34.94,60.0,80647.0,2.05,0,55.101749999999996
80647.0,5000.0,0,34.94,2.05,80647.0
34.94,60.0,80647.0,2.05,0,55.101749999999996
34.95,60.0,80734.0,2.05,0,55.1335
80734.0,5000.0,0,34.95,2.05,80734.0
34.95,60.0,80734.0,2.05,0,55.1335
34.96,60.0,80313.0,2.05,0,55.038250000000005
80313.0,5000.0,0,34.96,2.05,80313.0
34.96,60.0,80313.0,2.05,0,55.038250000000005
34.97,60.0,78177.0,2.05,0,54.514250000000004
78177.0,5000.0,0,34.97,2.05,78177.0
34.97,60.0,78177.0,2.05,0,54.514250000000004
31.36,60.0,87377.0,1.42,0,53.20425
87377.0,5000.0,0,31.36,1.42,87377.0
31.36,60.0,87377.0,1.42,0,53.20425
31.42,60.0,87855.0,1.42,0,53.383750000000006
87855.0,5000.0,0,31.42,1.42,87855.0
31.42,60.0,87855.0,1.42,0,53.383750000000006
31.48,60.0,88474.0,1.42,0,53.5985
88474.0,5000.0,0,31.48,1.42,88474.0
31.48,60.0,88474.0,1.42,0,53.5985
31.55,60.0,89160.0,1.42,0,53.84
89160.0,5000.0,0,31.55,1.42,89160.0
31.55,60.0,89160.0,1.42,0,53.84
31.61,60.0,88965.0,1.42,0,53.85125
88965.0,5000.0,0,31.61,1.42,88965.0
31.61,60.0,88965.0,1.42,0,53.85125
31.67,60.0,89381.0,1.42,0,54.01525
89381.0,5000.0,0,31.67,1.42,89381.0
31.67,60.0,89381.0,1.42,0,54.01525
31.73,60.0,91302.0,1.42,0,54.5555
91302.0,5000.0,0,31.73,1.42,91302.0
31.73,60.0,91302.0,1.42,0,54.5555
31.79,60.0,92230.0,1.42,0,54.8475
92230.0,5000.0,0,31.79,1.42,92230.0
31.79,60.0,92230.0,1.42,0,54.8475
31.85,60.0,91588.0,1.42,0,54.747
91588.0,5000.0,0,31.85,1.42,91588.0
31.85,60.0,91588.0,1.42,0,54.747
31.91,60.0,92524.0,1.42,0,55.041
92524.0,5000.0,0,31.91,1.42,92524.0
31.91,60.0,92524.0,1.42,0,55.041
31.97,60.0,92770.0,1.42,0,55.162499999999994
92770.0,5000.0,0,31.97,1.42,92770.0
31.97,60.0,92770.0,1.42,0,55.162499999999994
32.03,60.0,92517.0,1.42,0,55.15925
92517.0,5000.0,0,32.03,1.42,92517.0
32.03,60.0,92517.0,1.42,0,55.15925
32.09,60.0,93309.0,1.42,0,55.41725
93309.0,5000.0,0,32.09,1.42,93309.0
32.09,60.0,93309.0,1.42,0,55.41725
32.15,60.0,93792.0,1.42,0,55.598
93792.0,5000.0,0,32.15,1.42,93792.0
32.15,60.0,93792.0,1.42,0,55.598
32.21,60.0,94344.0,1.42,0,55.796
94344.0,5000.0,0,32.21,1.42,94344.0
32.21,60.0,94344.0,1.42,0,55.796
32.27,60.0,95065.0,1.42,0,56.03625
95065.0,5000.0,0,32.27,1.42,95065.0
32.27,60.0,95065.0,1.42,0,56.03625
32.33,60.0,96121.0,1.42,0,56.36024999999999
96121.0,5000.0,0,32.33,1.42,96121.0
32.33,60.0,96121.0,1.42,0,56.36024999999999
32.39,60.0,95116.0,1.42,0,56.169
95116.0,5000.0,0,32.39,1.42,95116.0
32.39,60.0,95116.0,1.42,0,56.169
32.44,60.0,95869.0,1.42,0,56.40725
95869.0,5000.0,0,32.44,1.42,95869.0
32.44,60.0,95869.0,1.42,0,56.40725
32.5,60.0,96536.0,1.42,0,56.634
96536.0,5000.0,0,32.5,1.42,96536.0
32.5,60.0,96536.0,1.42,0,56.634
32.56,60.0,96539.0,1.42,0,56.69475
96539.0,5000.0,0,32.56,1.42,96539.0
32.56,60.0,96539.0,1.42,0,56.69475
32.61,60.0,97030.0,1.42,0,56.8675
97030.0,5000.0,0,32.61,1.42,97030.0
32.61,60.0,97030.0,1.42,0,56.8675
32.67,60.0,97159.0,1.42,0,56.95975
97159.0,5000.0,0,32.67,1.42,97159.0
32.67,60.0,97159.0,1.42,0,56.95975
32.72,60.0,97248.0,1.42,0,57.032
97248.0,5000.0,0,32.72,1.42,97248.0
32.72,60.0,97248.0,1.42,0,57.032
32.78,60.0,99026.0,1.42,0,57.536500000000004
99026.0,5000.0,0,32.78,1.42,99026.0
32.78,60.0,99026.0,1.42,0,57.536500000000004
32.83,60.0,98565.0,1.42,0,57.47125
98565.0,5000.0,0,32.83,1.42,98565.0
32.83,60.0,98565.0,1.42,0,57.47125
32.89,60.0,98663.0,1.42,0,57.55575
98663.0,5000.0,0,32.89,1.42,98663.0
32.89,60.0,98663.0,1.42,0,57.55575
32.94,60.0,98923.0,1.42,0,57.67075
98923.0,5000.0,0,32.94,1.42,98923.0
32.94,60.0,98923.0,1.42,0,57.67075
32.99,60.0,99494.0,1.42,0,57.8635
99494.0,5000.0,0,32.99,1.42,99494.0
32.99,60.0,99494.0,1.42,0,57.8635
33.04,60.0,98686.0,1.42,0,57.7115
98686.0,5000.0,0,33.04,1.42,98686.0
33.04,60.0,98686.0,1.42,0,57.7115
33.1,60.0,99619.0,1.42,0,58.00475
99619.0,5000.0,0,33.1,1.42,99619.0
33.1,60.0,99619.0,1.42,0,58.00475
33.15,60.0,100027.0,1.42,0,58.15675
100027.0,5000.0,0,33.15,1.42,100027.0
33.15,60.0,100027.0,1.42,0,58.15675
33.2,60.0,99519.0,1.42,0,58.079750000000004
99519.0,5000.0,0,33.2,1.42,99519.0
33.2,60.0,99519.0,1.42,0,58.079750000000004
33.25,60.0,99498.0,1.42,0,58.1245
99498.0,5000.0,0,33.25,1.42,99498.0
33.25,60.0,99498.0,1.42,0,58.1245
33.3,60.0,99053.0,1.42,0,58.06325
99053.0,5000.0,0,33.3,1.42,99053.0
33.3,60.0,99053.0,1.42,0,58.06325
33.35,60.0,99078.0,1.42,0,58.1195
99078.0,5000.0,0,33.35,1.42,99078.0
33.35,60.0,99078.0,1.42,0,58.1195
33.39,60.0,100797.0,1.42,0,58.58925
100797.0,5000.0,0,33.39,1.42,100797.0
33.39,60.0,100797.0,1.42,0,58.58925
33.44,60.0,99068.0,1.42,0,58.206999999999994
99068.0,5000.0,0,33.44,1.42,99068.0
33.44,60.0,99068.0,1.42,0,58.206999999999994
33.49,60.0,100586.0,1.42,0,58.6365
100586.0,5000.0,0,33.49,1.42,100586.0
33.49,60.0,100586.0,1.42,0,58.6365
33.54,60.0,100683.0,1.42,0,58.710750000000004
100683.0,5000.0,0,33.54,1.42,100683.0
33.54,60.0,100683.0,1.42,0,58.710750000000004
33.58,60.0,100339.0,1.42,0,58.66475
100339.0,5000.0,0,33.58,1.42,100339.0
33.58,60.0,100339.0,1.42,0,58.66475
33.63,60.0,99893.0,1.42,0,58.60325
99893.0,5000.0,0,33.63,1.42,99893.0
33.63,60.0,99893.0,1.42,0,58.60325
33.67,60.0,99661.0,1.42,0,58.58525
99661.0,5000.0,0,33.67,1.42,99661.0
33.67,60.0,99661.0,1.42,0,58.58525
33.72,60.0,99345.0,1.42,0,58.55625
99345.0,5000.0,0,33.72,1.42,99345.0
33.72,60.0,99345.0,1.42,0,58.55625
33.76,60.0,99981.0,1.42,0,58.75525
99981.0,5000.0,0,33.76,1.42,99981.0
33.76,60.0,99981.0,1.42,0,58.75525
33.8,60.0,98884.0,1.42,0,58.521
98884.0,5000.0,0,33.8,1.42,98884.0
33.8,60.0,98884.0,1.42,0,58.521
33.84,60.0,99247.0,1.42,0,58.65175000000001
99247.0,5000.0,0,33.84,1.42,99247.0
33.84,60.0,99247.0,1.42,0,58.65175000000001
33.89,60.0,99675.0,1.42,0,58.80875
99675.0,5000.0,0,33.89,1.42,99675.0
33.89,60.0,99675.0,1.42,0,58.80875
33.93,60.0,99820.0,1.42,0,58.885
99820.0,5000.0,0,33.93,1.42,99820.0
33.93,60.0,99820.0,1.42,0,58.885
33.97,60.0,98586.0,1.42,0,58.6165
98586.0,5000.0,0,33.97,1.42,98586.0
33.97,60.0,98586.0,1.42,0,58.6165
34.01,60.0,99458.0,1.42,0,58.8745
99458.0,5000.0,0,34.01,1.42,99458.0
34.01,60.0,99458.0,1.42,0,58.8745
34.05,60.0,98627.0,1.42,0,58.70675
98627.0,5000.0,0,34.05,1.42,98627.0
34.05,60.0,98627.0,1.42,0,58.70675
34.08,60.0,98725.0,1.42,0,58.76125
98725.0,5000.0,0,34.08,1.42,98725.0
34.08,60.0,98725.0,1.42,0,58.76125
34.12,60.0,97920.0,1.42,0,58.599999999999994
97920.0,5000.0,0,34.12,1.42,97920.0
34.12,60.0,97920.0,1.42,0,58.599999999999994
34.16,60.0,97866.0,1.42,0,58.62649999999999
97866.0,5000.0,0,34.16,1.42,97866.0
34.16,60.0,97866.0,1.42,0,58.62649999999999
34.19,60.0,97620.0,1.42,0,58.595
97620.0,5000.0,0,34.19,1.42,97620.0
34.19,60.0,97620.0,1.42,0,58.595
34.23,60.0,98277.0,1.42,0,58.79925
98277.0,5000.0,0,34.23,1.42,98277.0
34.23,60.0,98277.0,1.42,0,58.79925
34.26,60.0,96661.0,1.42,0,58.42525
96661.0,5000.0,0,34.26,1.42,96661.0
34.26,60.0,96661.0,1.42,0,58.42525
34.3,60.0,96485.0,1.42,0,58.42125
96485.0,5000.0,0,34.3,1.42,96485.0
34.3,60.0,96485.0,1.42,0,58.42125
34.33,60.0,96468.0,1.42,0,58.447
96468.0,5000.0,0,34.33,1.42,96468.0
34.33,60.0,96468.0,1.42,0,58.447
34.36,60.0,95363.0,1.42,0,58.20075
95363.0,5000.0,0,34.36,1.42,95363.0
34.36,60.0,95363.0,1.42,0,58.20075
34.39,60.0,95613.0,1.42,0,58.29325
95613.0,5000.0,0,34.39,1.42,95613.0
34.39,60.0,95613.0,1.42,0,58.29325
34.42,60.0,95409.0,1.42,0,58.27225
95409.0,5000.0,0,34.42,1.42,95409.0
34.42,60.0,95409.0,1.42,0,58.27225
34.46,60.0,95862.0,1.42,0,58.4255
95862.0,5000.0,0,34.46,1.42,95862.0
34.46,60.0,95862.0,1.42,0,58.4255
34.48,60.0,94655.0,1.42,0,58.14375
94655.0,5000.0,0,34.48,1.42,94655.0
34.48,60.0,94655.0,1.42,0,58.14375
34.51,60.0,93619.0,1.42,0,57.91475
93619.0,5000.0,0,34.51,1.42,93619.0
34.51,60.0,93619.0,1.42,0,57.91475
34.54,60.0,93518.0,1.42,0,57.9195
93518.0,5000.0,0,34.54,1.42,93518.0
34.54,60.0,93518.0,1.42,0,57.9195
34.57,60.0,93610.0,1.42,0,57.9725
93610.0,5000.0,0,34.57,1.42,93610.0
34.57,60.0,93610.0,1.42,0,57.9725
34.59,60.0,93321.0,1.42,0,57.92025
93321.0,5000.0,0,34.59,1.42,93321.0
34.59,60.0,93321.0,1.42,0,57.92025
34.62,60.0,91947.0,1.42,0,57.60675
91947.0,5000.0,0,34.62,1.42,91947.0
34.62,60.0,91947.0,1.42,0,57.60675
34.64,60.0,92419.0,1.42,0,57.744749999999996
92419.0,5000.0,0,34.64,1.42,92419.0
34.64,60.0,92419.0,1.42,0,57.744749999999996
34.67,60.0,90361.0,1.42,0,57.26025
90361.0,5000.0,0,34.67,1.42,90361.0
34.67,60.0,90361.0,1.42,0,57.26025
34.69,60.0,90663.0,1.42,0,57.35575
90663.0,5000.0,0,34.69,1.42,90663.0
34.69,60.0,90663.0,1.42,0,57.35575
34.71,60.0,89677.0,1.42,0,57.12925
89677.0,5000.0,0,34.71,1.42,89677.0
34.71,60.0,89677.0,1.42,0,57.12925
34.73,60.0,89018.0,1.42,0,56.9845
89018.0,5000.0,0,34.73,1.42,89018.0
34.73,60.0,89018.0,1.42,0,56.9845
34.76,60.0,89163.0,1.42,0,57.050749999999994
89163.0,5000.0,0,34.76,1.42,89163.0
34.76,60.0,89163.0,1.42,0,57.050749999999994
34.78,60.0,88337.0,1.42,0,56.86425
88337.0,5000.0,0,34.78,1.42,88337.0
34.78,60.0,88337.0,1.42,0,56.86425
34.79,60.0,87158.0,1.42,0,56.579499999999996
87158.0,5000.0,0,34.79,1.42,87158.0
34.79,60.0,87158.0,1.42,0,56.579499999999996
34.81,60.0,86795.0,1.42,0,56.508750000000006
86795.0,5000.0,0,34.81,1.42,86795.0
34.81,60.0,86795.0,1.42,0,56.508750000000006
34.83,60.0,86495.0,1.42,0,56.45375
86495.0,5000.0,0,34.83,1.42,86495.0
34.83,60.0,86495.0,1.42,0,56.45375
34.85,60.0,86392.0,1.42,0,56.448
86392.0,5000.0,0,34.85,1.42,86392.0
34.85,60.0,86392.0,1.42,0,56.448
34.86,60.0,84779.0,1.42,0,56.05475
84779.0,5000.0,0,34.86,1.42,84779.0
34.86,60.0,84779.0,1.42,0,56.05475
34.88,60.0,85254.0,1.42,0,56.1935
85254.0,5000.0,0,34.88,1.42,85254.0
34.88,60.0,85254.0,1.42,0,56.1935
34.89,60.0,83966.0,1.42,0,55.8815
83966.0,5000.0,0,34.89,1.42,83966.0
34.89,60.0,83966.0,1.42,0,55.8815
34.9,60.0,82741.0,1.42,0,55.58525
82741.0,5000.0,0,34.9,1.42,82741.0
34.9,60.0,82741.0,1.42,0,55.58525
34.92,60.0,81522.0,1.42,0,55.3005
81522.0,5000.0,0,34.92,1.42,81522.0
34.92,60.0,81522.0,1.42,0,55.3005
34.93,60.0,81584.0,1.42,0,55.326
81584.0,5000.0,0,34.93,1.42,81584.0
34.93,60.0,81584.0,1.42,0,55.326
34.94,60.0,80366.0,1.42,0,55.031499999999994
80366.0,5000.0,0,34.94,1.42,80366.0
34.94,60.0,80366.0,1.42,0,55.031499999999994
34.95,60.0,80582.0,1.42,0,55.0955
80582.0,5000.0,0,34.95,1.42,80582.0
34.95,60.0,80582.0,1.42,0,55.0955
34.96,60.0,79740.0,1.42,0,54.894999999999996
79740.0,5000.0,0,34.96,1.42,79740.0
34.96,60.0,79740.0,1.42,0,54.894999999999996
34.97,60.0,78663.0,1.42,0,54.63575
78663.0,5000.0,0,34.97,1.42,78663.0
34.97,60.0,78663.0,1.42,0,54.63575
34.97,60.0,78163.0,1.42,0,54.51075
78163.0,5000.0,0,34.97,1.42,78163.0
34.97,60.0,78163.0,1.42,0,54.51075
34.98,60.0,76111.0,1.42,0,54.00775
76111.0,5000.0,0,34.98,1.42,76111.0
34.98,60.0,76111.0,1.42,0,54.00775
34.98,60.0,77006.0,1.42,0,54.2315
77006.0,5000.0,0,34.98,1.42,77006.0
34.98,60.0,77006.0,1.42,0,54.2315
34.99,60.0,74401.0,1.42,0,53.59025
74401.0,5000.0,0,34.99,1.42,74401.0
34.99,60.0,74401.0,1.42,0,53.59025
34.99,60.0,75296.0,1.42,0,53.81400000000001
75296.0,5000.0,0,34.99,1.42,75296.0
34.99,60.0,75296.0,1.42,0,53.81400000000001
35.0,60.0,73723.0,1.42,0,53.43075
73723.0,5000.0,0,35.0,1.42,73723.0
35.0,60.0,73723.0,1.42,0,53.43075
35.0,60.0,72832.0,1.42,0,53.208
72832.0,5000.0,0,35.0,1.42,72832.0
35.0,60.0,72832.0,1.42,0,53.208
35.0,60.0,72129.0,1.42,0,53.032250000000005
72129.0,5000.0,0,35.0,1.42,72129.0
35.0,60.0,72129.0,1.42,0,53.032250000000005
35.0,60.0,70969.0,1.42,0,52.74225
70969.0,5000.0,0,35.0,1.42,70969.0
35.0,60.0,70969.0,1.42,0,52.74225
35.0,60.0,70237.0,1.42,0,52.55925
70237.0,5000.0,0,35.0,1.42,70237.0
35.0,60.0,70237.0,1.42,0,52.55925
35.0,60.0,68562.0,1.42,0,52.1405
68562.0,5000.0,0,35.0,1.42,68562.0
35.0,60.0,68562.0,1.42,0,52.1405
35.0,60.0,67368.0,1.42,0,51.842
67368.0,5000.0,0,35.0,1.42,67368.0
35.0,60.0,67368.0,1.42,0,51.842
34.99,60.0,66862.0,1.42,0,51.7055
66862.0,5000.0,0,34.99,1.42,66862.0
34.99,60.0,66862.0,1.42,0,51.7055
34.99,60.0,66211.0,1.42,0,51.54275
66211.0,5000.0,0,34.99,1.42,66211.0
34.99,60.0,66211.0,1.42,0,51.54275
34.98,60.0,65757.0,1.42,0,51.41925
65757.0,5000.0,0,34.98,1.42,65757.0
34.98,60.0,65757.0,1.42,0,51.41925
34.98,60.0,63402.0,1.42,0,50.8305
31.36,60.0,88196.0,1.42,0,53.409
88196.0,5000.0,0,31.36,1.42,88196.0
31.36,60.0,88196.0,1.42,0,53.409
31.42,60.0,88081.0,1.42,0,53.440250000000006
88081.0,5000.0,0,31.42,1.42,88081.0
31.42,60.0,88081.0,1.42,0,53.440250000000006
31.48,60.0,88647.0,1.42,0,53.64175
88647.0,5000.0,0,31.48,1.42,88647.0
31.48,60.0,88647.0,1.42,0,53.64175
31.55,60.0,89790.0,1.42,0,53.9975
89790.0,5000.0,0,31.55,1.42,89790.0
31.55,60.0,89790.0,1.42,0,53.9975
31.61,60.0,89005.0,1.42,0,53.86125
89005.0,5000.0,0,31.61,1.42,89005.0
31.61,60.0,89005.0,1.42,0,53.86125
31.67,60.0,90647.0,1.42,0,54.33175
90647.0,5000.0,0,31.67,1.42,90647.0
31.67,60.0,90647.0,1.42,0,54.33175
31.73,60.0,90194.0,1.42,0,54.2785
90194.0,5000.0,0,31.73,1.42,90194.0
31.73,60.0,90194.0,1.42,0,54.2785
31.79,60.0,91490.0,1.42,0,54.662499999999994
91490.0,5000.0,0,31.79,1.42,91490.0
31.79,60.0,91490.0,1.42,0,54.662499999999994
31.85,60.0,92474.0,1.42,0,54.968500000000006
92474.0,5000.0,0,31.85,1.42,92474.0
31.85,60.0,92474.0,1.42,0,54.968500000000006
31.91,60.0,92092.0,1.42,0,54.933
92092.0,5000.0,0,31.91,1.42,92092.0
31.91,60.0,92092.0,1.42,0,54.933
31.97,60.0,92910.0,1.42,0,55.1975
92910.0,5000.0,0,31.97,1.42,92910.0
31.97,60.0,92910.0,1.42,0,55.1975
32.03,60.0,92813.0,1.42,0,55.23325
92813.0,5000.0,0,32.03,1.42,92813.0
32.03,60.0,92813.0,1.42,0,55.23325
32.09,60.0,93708.0,1.42,0,55.517
93708.0,5000.0,0,32.09,1.42,93708.0
32.09,60.0,93708.0,1.42,0,55.517
32.15,60.0,93577.0,1.42,0,55.54425
93577.0,5000.0,0,32.15,1.42,93577.0
32.15,60.0,93577.0,1.42,0,55.54425
32.21,60.0,95367.0,1.42,0,56.05175
95367.0,5000.0,0,32.21,1.42,95367.0
32.21,60.0,95367.0,1.42,0,56.05175
32.27,60.0,95366.0,1.42,0,56.11150000000001
95366.0,5000.0,0,32.27,1.42,95366.0
32.27,60.0,95366.0,1.42,0,56.11150000000001
32.33,60.0,94585.0,1.42,0,55.97624999999999
94585.0,5000.0,0,32.33,1.42,94585.0
32.33,60.0,94585.0,1.42,0,55.97624999999999
32.39,60.0,95870.0,1.42,0,56.3575
95870.0,5000.0,0,32.39,1.42,95870.0
32.39,60.0,95870.0,1.42,0,56.3575
32.44,60.0,96204.0,1.42,0,56.491
96204.0,5000.0,0,32.44,1.42,96204.0
32.44,60.0,96204.0,1.42,0,56.491
32.5,60.0,97129.0,1.42,0,56.782250000000005
97129.0,5000.0,0,32.5,1.42,97129.0
32.5,60.0,97129.0,1.42,0,56.782250000000005
32.56,60.0,96419.0,1.42,0,56.66475
96419.0,5000.0,0,32.56,1.42,96419.0
32.56,60.0,96419.0,1.42,0,56.66475
32.61,60.0,96940.0,1.42,0,56.845
96940.0,5000.0,0,32.61,1.42,96940.0
32.61,60.0,96940.0,1.42,0,56.845
32.67,60.0,97996.0,1.42,0,57.169
97996.0,5000.0,0,32.67,1.42,97996.0
32.67,60.0,97996.0,1.42,0,57.169
32.72,60.0,97483.0,1.42,0,57.09075
97483.0,5000.0,0,32.72,1.42,97483.0
32.72,60.0,97483.0,1.42,0,57.09075
32.78,60.0,98178.0,1.42,0,57.3245
98178.0,5000.0,0,32.78,1.42,98178.0
32.78,60.0,98178.0,1.42,0,57.3245
32.83,60.0,97621.0,1.42,0,57.23524999999999
97621.0,5000.0,0,32.83,1.42,97621.0
32.83,60.0,97621.0,1.42,0,57.23524999999999
32.89,60.0,99051.0,1.42,0,57.65275
99051.0,5000.0,0,32.89,1.42,99051.0
32.89,60.0,99051.0,1.42,0,57.65275
32.94,60.0,98226.0,1.42,0,57.4965
98226.0,5000.0,0,32.94,1.42,98226.0
32.94,60.0,98226.0,1.42,0,57.4965
32.99,60.0,99507.0,1.42,0,57.86675
99507.0,5000.0,0,32.99,1.42,99507.0
32.99,60.0,99507.0,1.42,0,57.86675
33.04,60.0,98617.0,1.42,0,57.69425
98617.0,5000.0,0,33.04,1.42,98617.0
33.04,60.0,98617.0,1.42,0,57.69425
33.1,60.0,99238.0,1.42,0,57.9095
99238.0,5000.0,0,33.1,1.42,99238.0
33.1,60.0,99238.0,1.42,0,57.9095
33.15,60.0,99119.0,1.42,0,57.92975
99119.0,5000.0,0,33.15,1.42,99119.0
33.15,60.0,99119.0,1.42,0,57.92975
33.2,60.0,99451.0,1.42,0,58.06275
99451.0,5000.0,0,33.2,1.42,99451.0
33.2,60.0,99451.0,1.42,0,58.06275
33.25,60.0,99721.0,1.42,0,58.18025
99721.0,5000.0,0,33.25,1.42,99721.0
33.25,60.0,99721.0,1.42,0,58.18025
33.3,60.0,99081.0,1.42,0,58.07025
99081.0,5000.0,0,33.3,1.42,99081.0
33.3,60.0,99081.0,1.42,0,58.07025
33.35,60.0,100600.0,1.42,0,58.5
100600.0,5000.0,0,33.35,1.42,100600.0
33.35,60.0,100600.0,1.42,0,58.5
33.39,60.0,99569.0,1.42,0,58.282250000000005
99569.0,5000.0,0,33.39,1.42,99569.0
33.39,60.0,99569.0,1.42,0,58.282250000000005
33.44,60.0,100877.0,1.42,0,58.65925
100877.0,5000.0,0,33.44,1.42,100877.0
33.44,60.0,100877.0,1.42,0,58.65925
33.49,60.0,99602.0,1.42,0,58.3905
99602.0,5000.0,0,33.49,1.42,99602.0
33.49,60.0,99602.0,1.42,0,58.3905
33.54,60.0,99606.0,1.42,0,58.4415
99606.0,5000.0,0,33.54,1.42,99606.0
33.54,60.0,99606.0,1.42,0,58.4415
33.58,60.0,99912.0,1.42,0,58.558
99912.0,5000.0,0,33.58,1.42,99912.0
33.58,60.0,99912.0,1.42,0,58.558
33.63,60.0,99193.0,1.42,0,58.428250000000006
99193.0,5000.0,0,33.63,1.42,99193.0
33.63,60.0,99193.0,1.42,0,58.428250000000006
33.67,60.0,98961.0,1.42,0,58.410250000000005
98961.0,5000.0,0,33.67,1.42,98961.0
33.67,60.0,98961.0,1.42,0,58.410250000000005
33.72,60.0,100263.0,1.42,0,58.78575
100263.0,5000.0,0,33.72,1.42,100263.0
33.72,60.0,100263.0,1.42,0,58.78575
33.76,60.0,99826.0,1.42,0,58.716499999999996
99826.0,5000.0,0,33.76,1.42,99826.0
33.76,60.0,99826.0,1.42,0,58.716499999999996
33.8,60.0,98970.0,1.42,0,58.5425
98970.0,5000.0,0,33.8,1.42,98970.0
33.8,60.0,98970.0,1.42,0,58.5425
33.84,60.0,100356.0,1.42,0,58.929
100356.0,5000.0,0,33.84,1.42,100356.0
33.84,60.0,100356.0,1.42,0,58.929
33.89,95.0,100380.0,1.42,1,58.985
100380.0,5000.0,1,33.89,1.42,100380.00025
33.89,95.0,100380.0,1.42,1,58.985
33.93,94.0,100189.0,1.42,0,58.97725
100189.0,5000.0,0,33.93,1.42,100189.0
33.93,94.0,100189.0,1.42,0,58.97725
33.97,93.0,99462.0,1.42,0,58.835499999999996
99462.0,5000.0,0,33.97,1.42,99462.0
33.97,93.0,99462.0,1.42,0,58.835499999999996
34.01,92.0,99004.0,1.42,0,58.760999999999996
99004.0,5000.0,0,34.01,1.42,99004.0
34.01,92.0,99004.0,1.42,0,58.760999999999996
34.05,91.0,98557.0,1.42,0,58.68925
98557.0,5000.0,0,34.05,1.42,98557.0
34.05,91.0,98557.0,1.42,0,58.68925
34.08,90.0,97830.0,1.42,0,58.537499999999994
97830.0,5000.0,0,34.08,1.42,97830.0
34.08,90.0,97830.0,1.42,0,58.537499999999994
34.12,89.0,98372.0,1.42,0,58.712999999999994
98372.0,5000.0,0,34.12,1.42,98372.0
34.12,89.0,98372.0,1.42,0,58.712999999999994
34.16,88.0,97926.0,1.42,0,58.64149999999999
97926.0,5000.0,0,34.16,1.42,97926.0
34.16,88.0,97926.0,1.42,0,58.64149999999999
34.19,87.0,98119.0,1.42,0,58.71975
98119.0,5000.0,0,34.19,1.42,98119.0
34.19,87.0,98119.0,1.42,0,58.71975
34.23,86.0,96728.0,1.42,0,58.41199999999999
96728.0,5000.0,0,34.23,1.42,96728.0
34.23,86.0,96728.0,1.42,0,58.41199999999999
34.26,85.0,96705.0,1.42,0,58.43625
96705.0,5000.0,0,34.26,1.42,96705.0
34.26,85.0,96705.0,1.42,0,58.43625
34.3,84.0,96939.0,1.42,0,58.534749999999995
96939.0,5000.0,0,34.3,1.42,96939.0
34.3,84.0,96939.0,1.42,0,58.534749999999995
34.33,83.0,95759.0,1.42,0,58.26975
95759.0,5000.0,0,34.33,1.42,95759.0
34.33,83.0,95759.0,1.42,0,58.26975
34.36,82.0,96570.0,1.42,0,58.5025
96570.0,5000.0,0,34.36,1.42,96570.0
34.36,82.0,96570.0,1.42,0,58.5025
34.39,81.0,95511.0,1.42,0,58.26775
95511.0,5000.0,0,34.39,1.42,95511.0
34.39,81.0,95511.0,1.42,0,58.26775
34.42,80.0,96061.0,1.42,0,58.43525
96061.0,5000.0,0,34.42,1.42,96061.0
34.42,80.0,96061.0,1.42,0,58.43525
34.46,79.0,94662.0,1.42,0,58.1255
94662.0,5000.0,0,34.46,1.42,94662.0
34.46,79.0,94662.0,1.42,0,58.1255
34.48,78.0,95417.0,1.42,0,58.33425
95417.0,5000.0,0,34.48,1.42,95417.0
34.48,78.0,95417.0,1.42,0,58.33425
34.51,77.0,95003.0,1.42,0,58.26075
95003.0,5000.0,0,34.51,1.42,95003.0
34.51,77.0,95003.0,1.42,0,58.26075
34.54,76.0,93429.0,1.42,0,57.89725
93429.0,5000.0,0,34.54,1.42,93429.0
34.54,76.0,93429.0,1.42,0,57.89725
34.57,75.0,93131.0,1.42,0,57.85275
93131.0,5000.0,0,34.57,1.42,93131.0
34.57,75.0,93131.0,1.42,0,57.85275
34.59,74.0,93292.0,1.42,0,57.913000000000004
93292.0,5000.0,0,34.59,1.42,93292.0
34.59,74.0,93292.0,1.42,0,57.913000000000004
34.62,73.0,92965.0,1.42,0,57.86125
92965.0,5000.0,0,34.62,1.42,92965.0
34.62,73.0,92965.0,1.42,0,57.86125
34.64,72.0,92479.0,1.42,0,57.75975
92479.0,5000.0,0,34.64,1.42,92479.0
34.64,72.0,92479.0,1.42,0,57.75975
34.67,71.0,91095.0,1.42,0,57.44375
